Date,Average,Gdp Per Capita
3/10/2021,4,2261.239
3/17/2021,4,2264.004
3/24/2021,4,2266.769
3/31/2021,4,2269.534
4/7/2021,4,2269.534
4/13/2021,4,2269.534
4/19/2021,4,2272.299
4/26/2021,4,2275.064
5/2/2021,4,2277.829
5/9/2021,4,2280.594
5/15/2021,4,2283.359
5/22/2021,4,2286.124
5/28/2021,4,2288.889
6/4/2021,4,2288.889
6/11/2021,4,2288.889
6/18/2021,4,2291.654
6/25/2021,4,2294.419
7/2/2021,4,2297.184
7/9/2021,4,2299.949
7/16/2021,4,2302.714
7/23/2021,4,2305.479
7/30/2021,4,2308.244
8/6/2021,4,2308.244
8/13/2021,4,2308.244
8/20/2021,4,2311.009
8/27/2021,4,2313.774
9/3/2021,4,2316.539
9/10/2021,4,2319.305
9/17/2021,4,2322.07
9/24/2021,4,2324.835
10/1/2021,4,2327.6
10/8/2021,4,2327.6
10/14/2021,4,2327.6
10/21/2021,4,2330.365
10/28/2021,4,2333.13
11/4/2021,4,2335.895
11/10/2021,4,2338.66
11/17/2021,4,2341.425
11/24/2021,4,2344.19
12/1/2021,4,2346.955
12/8/2021,4,2346.955
12/15/2021,4,2346.955
12/22/2021,4,2349.72
12/29/2021,4,2352.485
1/5/2022,4,2355.25
1/12/2022,4,2358.015
1/19/2022,4,2360.78
1/26/2022,4,2363.545
2/2/2022,4,2366.31
2/10/2022,4,2366.31
2/16/2022,4,2366.31
2/22/2022,4,2368.981
3/1/2022,4,2371.652
3/7/2022,4,2374.323
3/13/2022,4,2376.994
3/20/2022,4,2379.665
3/26/2022,4,2382.336
4/1/2022,4,2385.007
4/8/2022,4,2385.007
4/10/2022,4.2,2385.007
4/13/2022,4.171,2387.678
4/16/2022,4.143,2390.349
4/19/2022,4.114,2393.02
4/22/2022,4.086,2395.691
4/25/2022,4.057,2398.362
4/28/2022,4.029,2401.033
5/1/2022,4,2403.704
5/4/2022,4.2,2403.704
5/7/2022,4.65,2403.704
5/11/2022,4.586,2406.375
5/15/2022,4.521,2409.046
5/19/2022,4.457,2411.717
5/23/2022,4.393,2414.388
5/27/2022,4.329,2417.059
5/31/2022,4.264,2419.73
6/4/2022,4.2,2422.401
6/8/2022,4.65,2422.401
6/14/2022,5.15,2422.401
6/20/2022,5.079,2425.072
6/27/2022,5.007,2427.743
7/3/2022,4.936,2430.414
7/10/2022,4.864,2433.084
7/16/2022,4.793,2435.755
7/23/2022,4.721,2438.426
7/29/2022,4.65,2441.097
8/5/2022,5.15,2441.097
8/11/2022,5.65,2441.097
8/17/2022,5.579,2443.768
8/23/2022,5.507,2446.439
8/29/2022,5.436,2449.11
9/5/2022,5.364,2451.781
9/11/2022,5.293,2454.452
9/17/2022,5.221,2457.123
9/23/2022,5.15,2459.794
9/30/2022,5.65,2459.794
10/7/2022,6.075,2459.794
10/15/2022,6.014,2462.465
10/22/2022,5.954,2465.136
10/30/2022,5.893,2467.807
11/6/2022,5.832,2470.478
11/14/2022,5.771,2473.149
11/21/2022,5.711,2475.82
11/29/2022,5.65,2478.491
12/7/2022,6.075,2478.491
12/14/2022,6.375,2478.491
12/21/2022,6.332,2481.162
12/28/2022,6.289,2483.833
1/4/2023,6.246,2486.504
1/11/2023,6.204,2489.175
1/18/2023,6.161,2491.846
1/25/2023,6.118,2494.517
2/1/2023,6.075,2497.188
2/8/2023,6.375,2497.188
2/14/2023,6.5,2497.188
2/20/2023,6.482,2501.959
2/27/2023,6.464,2506.73
3/5/2023,6.446,2511.501
3/11/2023,6.429,2516.271
3/18/2023,6.411,2521.042
3/24/2023,6.393,2525.813
3/30/2023,6.375,2530.584
4/6/2023,6.5,2530.584
4/13/2023,6.5,2530.584
4/20/2023,6.5,2535.355
4/27/2023,6.5,2540.126
5/4/2023,6.5,2544.897
5/11/2023,6.5,2549.667
5/18/2023,6.5,2554.438
5/25/2023,6.5,2559.209
6/1/2023,6.5,2563.98
6/8/2023,6.5,2563.98
6/15/2023,6.5,2563.98
6/22/2023,6.5,2568.751
6/29/2023,6.5,2573.522
7/6/2023,6.5,2578.293
7/13/2023,6.5,2583.063
7/20/2023,6.5,2587.834
7/27/2023,6.5,2592.605
8/3/2023,6.5,2597.376
8/10/2023,6.5,2597.376
8/16/2023,6.5,2597.376
8/22/2023,6.5,2602.147
8/29/2023,6.5,2606.917
9/4/2023,6.5,2611.688
9/10/2023,6.5,2616.459
9/17/2023,6.5,2621.23
9/23/2023,6.5,2626
9/29/2023,6.5,2630.771
10/6/2023,6.5,2630.771
10/13/2023,6.5,2630.771
10/20/2023,6.5,2635.542
10/27/2023,6.5,2640.313
11/3/2023,6.5,2645.084
11/10/2023,6.5,2649.854
11/17/2023,6.5,2654.625
11/24/2023,6.5,2659.396
12/1/2023,6.5,2664.167
12/8/2023,6.5,2664.167
12/14/2023,6.5,2664.167
12/21/2023,6.5,2668.938
12/28/2023,6.5,2673.709
1/4/2024,6.5,2678.48
1/11/2024,6.5,2683.25
1/18/2024,6.5,2688.021
1/25/2024,6.5,2692.792
2/1/2024,6.5,2697.563
2/8/2024,6.5,2697.563
2/14/2024,6.5,2697.563
2/20/2024,6.5,2703.26
2/27/2024,6.5,2708.956
3/4/2024,6.5,2714.653
3/10/2024,6.5,2720.35
3/17/2024,6.5,2726.047
3/23/2024,6.5,2731.743
3/29/2024,6.5,2737.44
4/5/2024,6.5,2737.44
4/12/2024,6.5,2737.44
4/19/2024,6.5,2743.137
4/26/2024,6.5,2748.833
5/3/2024,6.5,2754.53
5/10/2024,6.5,2760.226
5/17/2024,6.5,2765.923
5/24/2024,6.5,2771.619
5/31/2024,6.5,2777.316
6/7/2024,6.5,2777.316
6/13/2024,6.5,2777.316
6/20/2024,6.5,2783.013
6/27/2024,6.5,2788.709
7/4/2024,6.5,2794.406
7/11/2024,6.5,2800.103
7/18/2024,6.5,2805.8
7/25/2024,6.5,2811.496
8/1/2024,6.5,2817.193
8/8/2024,6.5,2817.193
8/14/2024,6.5,2817.193
8/21/2024,6.5,2822.89
8/28/2024,6.5,2828.586
9/4/2024,6.5,2834.283
9/11/2024,6.5,2839.98
9/18/2024,6.5,2845.677
9/25/2024,6.5,2851.373
10/2/2024,6.5,2857.07
10/9/2024,6.5,2857.07
10/15/2024,6.5,2857.07
10/21/2024,6.5,2862.767
10/28/2024,6.5,2868.463
11/3/2024,6.5,2874.16
11/10/2024,6.5,2879.856
11/16/2024,6.5,2885.553
11/23/2024,6.5,2891.249
11/29/2024,6.5,2896.946
12/6/2024,6.5,2896.946
12/13/2024,6.5,2896.946
12/20/2024,6.482,2902.643
12/27/2024,6.464,2908.339
1/3/2025,6.446,2914.036
1/10/2025,6.429,2919.733
1/17/2025,6.411,2925.43
1/24/2025,6.393,2931.126
1/31/2025,6.375,2936.823
2/7/2025,6.375,2936.823
